location,time_posted,Mileage,Vehicle_color,Price,Vehicle_condition,engine_size,year,gearbox,brand,model,car_body,fuel,Puissance Fiscale
Ben Arous,15 days ago,173000.0,Gris,35800.0,Avec kilométrage,1.0,2016.0,Manuelle,Ford,Fiesta,Compacte,Essence,5.0
Tunis,15 days ago,70000.0,Blanc,54000.0,RS,1.5,2020.0,Manuelle,Renault,Clio,Compacte,Diesel,5.0
Zaghouan,15 days ago,140000.0,Blanc,35900.0,Avec kilométrage,1.2,2017.0,Manuelle,Citroen,C3,Berline,Essence,4.0
Tunis,15 days ago,55000.0,Gris,33000.0,Avec kilométrage,1.2,2020.0,Manuelle,Mahindra,Scorpion,Compacte,Essence,5.0
Tunis,15 days ago,16000.0,Noir,47000.0,Avec kilométrage,1.2,2023.0,Manuelle,Toyota,Aygo,Berline,Essence,5.0
Sousse,15 days ago,200000.0,Blanc,46000.0,Avec kilométrage,2.0,2009.0,Automatique,Audi,A5,Autres,Essence,13.0
Sousse,15 days ago,130000.0,Blanc,55000.0,Nouveau,1.6,2019.0,Automatique,Citroen,Berlingo,Utilitaire,Diesel,6.0
Tunis,15 days ago,70000.0,Bleu,40000.0,Avec kilométrage,1.5,2017.0,Manuelle,Chery,A516,Berline,Essence,7.0
Tunis,15 days ago,100000.0,Blanc,172000.0,Avec kilométrage,2.0,2018.0,Automatique,BMW,Serie 5,Berline,Essence,10.0
Tunis,15 days ago,105000.0,Noir,85000.0,Non dédouanné,2.0,2020.0,Automatique,Haval,H6,4 x 4,Essence,9.0
Sousse,15 days ago,2024.0,Rouge,260000.0,Non dédouanné,1.5,2023.0,Automatique,Mercedes-Benz,Classe C,Berline,Hybride essence,10.0
Sousse,15 days ago,250000.0,Noir,34000.0,Avec kilométrage,1.6,2012.0,Manuelle,Citroen,C5,Berline,Diesel,6.0
Nabeul,15 days ago,140000.0,Gris,18800.0,Avec kilométrage,1.4,2014.0,Manuelle,Ford,Kuga,Autres,Essence,4.0
Sfax,15 days ago,130000.0,Noir,38000.0,Nouveau,1.0,2016.0,Manuelle,Ford,Focus,Utilitaire,Essence,6.0
Tunis,15 days ago,220000.0,Noir,25058.0,Avec kilométrage,3.0,2008.0,Automatique,BMW,X5,Autres,Diesel,16.0
Ariana,15 days ago,130000.0,Argent,60000.0,Avec kilométrage,1.5,2014.0,Manuelle,Mercedes-Benz,Classe A,Compacte,Diesel,5.0
Kairouan,15 days ago,175000.0,Gris,23800.0,Avec kilométrage,1.2,2011.0,Manuelle,Fiat,Grande Punto,Berline,Essence,4.0
Ariana,15 days ago,104000.0,Blanc,54000.0,Avec kilométrage,1.2,2020.0,Automatique,Peugeot,308 SW,Berline,Essence,7.0
Siliana,15 days ago,115000.0,Noir,63000.0,Avec kilométrage,1.8,2010.0,Automatique,Mercedes-Benz,Classe C,Berline,Essence,9.0
Bizerte,15 days ago,189000.0,Gris,25800.0,Nouveau,1.2,2014.0,Manuelle,Fiat,Grande Punto,Compacte,Essence,4.0
Tunis,15 days ago,88000.0,Gris,55000.0,Avec kilométrage,1.5,2017.0,Manuelle,Mazda,3,Compacte,Essence,6.0
Bizerte,15 days ago,175000.0,Noir,33000.0,Avec kilométrage,1.6,2016.0,Manuelle,Citroen,Berlingo,Autres,Diesel,5.0
Nabeul,15 days ago,200000.0,Noir,40000.0,Avec kilométrage,3.0,2015.0,Manuelle,Renault,Clio,Compacte,Essence,5.0
Tunis,15 days ago,90000.0,Noir,190000.0,Avec kilométrage,2.0,2018.0,Automatique,Mercedes-Benz,Classe E,Berline,Essence,11.0
Tunis,15 days ago,163000.0,Bleu,29000.0,Avec kilométrage,2.0,2009.0,Manuelle,Fiat,Ducato,Utilitaire,Diesel,7.0
Ariana,15 days ago,100000.0,Vert,13500.0,Avec kilométrage,1.4,2003.0,Manuelle,Toyota,Yaris,Compacte,Essence,4.0
Tunis,15 days ago,123000.0,Gris,39000.0,Avec kilométrage,1.6,2017.0,Manuelle,Peugeot,308,Berline,Essence,6.0
Tunis,15 days ago,184000.0,Noir,50000.0,Avec kilométrage,1.5,2012.0,Manuelle,Dacia,Duster,4 x 4,Diesel,5.0
Ariana,15 days ago,270000.0,Noir,45000.0,Avec kilométrage,2.2,2008.0,Automatique,Mercedes-Benz,Classe CLS,Berline,Essence,19.0
Sousse,15 days ago,5700.0,Blanc,55000.0,Avec kilométrage,1.5,2020.0,Manuelle,MG,5,Berline,Essence,6.0
Médenine,15 days ago,65000.0,Autre,98637.0,Avec kilométrage,1.6,2020.0,Automatique,Volkswagen,T-ROC,Autres,Diesel,5.0
Sfax,15 days ago,54000.0,Gris,74000.0,Avec kilométrage,1.1,2020.0,Manuelle,Volkswagen,Golf 7,Compacte,Essence,6.0
Tunis,15 days ago,220000.0,Noir,25058.0,Avec kilométrage,3.0,2009.0,Automatique,BMW,X5,Autres,Diesel,16.0
Ariana,16 days ago,180000.0,Gris,46000.0,Avec kilométrage,1.2,2014.0,Automatique,Volkswagen,Golf,Compacte,Essence,6.0
Ben Arous,16 days ago,129000.0,Bleu,52000.0,Avec kilométrage,1.5,2017.0,Automatique,Mazda,CX-3,4 x 4,Diesel,6.0
Tunis,16 days ago,114000.0,Noir,27700.0,Avec kilométrage,1.1,2017.0,Manuelle,Kia,Rio,Compacte,Essence,5.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Gabès,16 days ago,245000.0,Noir,30000.0,Avec kilométrage,1.6,2008.0,Manuelle,Volkswagen,Passat,Berline,Essence,7.0
Le Kef,16 days ago,265000.0,Noir,13800.0,Avec kilométrage,1.2,2002.0,Manuelle,Volkswagen,Polo,Autres,Essence,5.0
Tunis,16 days ago,219000.0,Gris,24500.0,Avec kilométrage,1.3,2010.0,Manuelle,Ford,Fiesta,Berline,Essence,5.0
Tunis,16 days ago,219000.0,Gris,24500.0,Avec kilométrage,1.3,2010.0,Manuelle,Ford,Fiesta,Berline,Essence,5.0
Ben Arous,16 days ago,174000.0,Noir,28800.0,Avec kilométrage,1.2,2013.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Tunis,16 days ago,125000.0,Noir,39500.0,Avec kilométrage,1.2,2017.0,Automatique,Kia,Rio,Berline,Essence,5.0
Ben Arous,16 days ago,72000.0,Blanc,130000.0,Avec kilométrage,2.0,2020.0,Automatique,Toyota,RAV 4,4 x 4,Essence,9.0
Tunis,16 days ago,170000.0,Gris,42500.0,Nouveau,1.2,2015.0,Manuelle,Seat,Leon,Compacte,Essence,6.0
Tunis,16 days ago,149000.0,Noir,112000.0,Nouveau,1.4,2016.0,Automatique,Mercedes-Benz,Classe C,Compacte,Essence,8.0
Sidi Bouzid,16 days ago,183000.0,Autre,28000.0,Nouveau,4.0,2015.0,Manuelle,Autres,Autres,Autres,Essence,5.0
Tunis,16 days ago,288000.0,Noir,38000.0,Avec kilométrage,2.1,2008.0,Automatique,Mercedes-Benz,Classe C,Berline,Diesel,6.0
Ben Arous,16 days ago,72000.0,Blanc,130000.0,Avec kilométrage,2.0,2020.0,Automatique,Toyota,RAV 4,4 x 4,Essence,9.0
Ben Arous,16 days ago,72000.0,Blanc,130000.0,Avec kilométrage,2.0,2020.0,Automatique,Toyota,RAV 4,4 x 4,Essence,9.0
Ariana,16 days ago,156500.0,Bleu,38000.0,Avec kilométrage,1.0,2016.0,Manuelle,Skoda,Fabia,Berline,Essence,4.0
Tunis,16 days ago,50000.0,Noir,132000.0,Nouveau,1.7,2020.0,Manuelle,Mercedes-Benz,Classe CLA,Compacte,Essence,8.0
Tunis,16 days ago,75000.0,Noir,48500.0,Nouveau,1.0,2021.0,Manuelle,Seat,Ibiza,Berline,Essence,4.0
Bizerte,16 days ago,125000.0,Noir,41000.0,Avec kilométrage,1.2,2017.0,Manuelle,Kia,Rio,Berline,Essence,5.0
Bizerte,16 days ago,165000.0,Noir,45000.0,Avec kilométrage,2.0,2010.0,Manuelle,Mitsubishi,L200,Pick up,Diesel,10.0
Mahdia,16 days ago,102000.0,Beige,115000.0,Nouveau,1.6,2018.0,Automatique,Mercedes-Benz,Classe C,Berline,Diesel,7.0
La Manouba,16 days ago,196700.0,Gris,26000.0,Avec kilométrage,1.5,2013.0,Manuelle,Citroen,Berlingo,Berline,Essence,6.0
La Manouba,16 days ago,200000.0,Marron,11000.0,Pièces manquantes,1.0,2014.0,Manuelle,Mahindra,Hover,Utilitaire,Essence,8.0
Tunis,16 days ago,170000.0,Blanc,68000.0,Nouveau,1.5,2011.0,Automatique,Mercedes-Benz,Classe C Coupe,Compacte,Essence,9.0
Tunis,16 days ago,170000.0,Blanc,68000.0,Nouveau,1.5,2011.0,Automatique,Mercedes-Benz,Classe C Coupe,Compacte,Essence,9.0
Ariana,16 days ago,150000.0,Blanc,54500.0,Avec kilométrage,1.2,2015.0,Manuelle,Nissan,Juke,4 x 4,Essence,6.0
Ariana,16 days ago,190000.0,Noir,33500.0,Avec kilométrage,1.6,2012.0,Manuelle,Ford,Focus,Berline,Essence,7.0
Sousse,16 days ago,100000.0,Blanc,90000.0,Avec kilométrage,1.6,2017.0,Automatique,BMW,Serie 3,Berline,Essence,7.0
Tunis,16 days ago,153000.0,Gris,29500.0,Avec kilométrage,1.6,2008.0,Manuelle,Ford,Focus,Compacte,Essence,7.0
Tunis,16 days ago,87000.0,Blanc,47000.0,Avec kilométrage,1.2,2020.0,Manuelle,Hyundai,I 20,Autres,Essence,5.0
Ariana,16 days ago,145000.0,Noir,45498.0,Avec kilométrage,1.2,2015.0,Manuelle,Seat,Leon,Compacte,Essence,5.0
Tunis,16 days ago,100000.0,Noir,23812.0,Avec kilométrage,1.4,2018.0,Manuelle,Volkswagen,Golf,Autres,Essence,7.0
Ariana,16 days ago,40000.0,Bleu,132000.0,Avec kilométrage,1.5,2021.0,Automatique,BMW,Serie 1,Compacte,Essence,8.0
Ariana,16 days ago,40000.0,Bleu,132000.0,Avec kilométrage,1.5,2021.0,Automatique,BMW,Serie 1,Compacte,Essence,8.0
Tunis,16 days ago,100000.0,Noir,91000.0,Avec kilométrage,1.4,2018.0,Manuelle,Volkswagen,Golf,Autres,Essence,7.0
Tunis,16 days ago,360000.0,Bleu,15000.0,Avec kilométrage,2.0,1997.0,Manuelle,Nissan,primera,Berline,Diesel,6.0
Tunis,16 days ago,135000.0,Noir,24000.0,Avec kilométrage,1.8,2008.0,Automatique,Nissan,Versa,Compacte,Essence,8.0
Tunis,16 days ago,116000.0,Noir,70000.0,Avec kilométrage,1.2,2019.0,Automatique,Peugeot,3008,Autres,Essence,7.0
Ariana,16 days ago,129000.0,Gris,38500.0,Avec kilométrage,1.4,2011.0,Manuelle,Volkswagen,Golf,Compacte,Essence,5.0
Tunis,16 days ago,323000.0,Gris,26000.0,Avec kilométrage,1.6,2010.0,Manuelle,Kia,Cerato,Berline,Essence,7.0
Ariana,16 days ago,340000.0,Noir,15800.0,Avec kilométrage,1.4,2003.0,Manuelle,Peugeot,206,Compacte,Essence,4.0
Gabès,16 days ago,128000.0,Blanc,75000.0,Avec kilométrage,1.6,2016.0,Manuelle,Mercedes-Benz,Classe CLA,Berline,Essence,7.0
La Manouba,16 days ago,115000.0,Noir,68000.0,Avec kilométrage,1.5,2014.0,Automatique,Mercedes-Benz,Classe A,Compacte,Diesel,5.0
Nabeul,16 days ago,67000.0,Bleu,95000.0,Nouveau,1.6,2020.0,Manuelle,Kia,Sportage,Monospace,Diesel,7.0
Tunis,16 days ago,280000.0,Noir,50000.0,Avec kilométrage,2.2,2006.0,Automatique,Mercedes-Benz,Classe E,Berline,Diesel,10.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Sousse,16 days ago,108000.0,Blanc,55000.0,Avec kilométrage,1.6,2019.0,Manuelle,Ssangyong,Rexton,4 x 4,Essence,7.0
Sousse,16 days ago,15000.0,Bleu,159000.0,Avec kilométrage,1.4,2022.0,Automatique,Audi,Q3,4 x 4,Essence,8.0
Ben Arous,16 days ago,7800.0,Gris,104500.0,Avec kilométrage,1.4,2023.0,Automatique,Skoda,Octavia,Berline,Essence,8.0
Ben Arous,16 days ago,7800.0,Gris,104500.0,Avec kilométrage,1.4,2023.0,Automatique,Skoda,Octavia,Berline,Essence,8.0
Ariana,16 days ago,175000.0,Noir,58000.0,Avec kilométrage,1.6,2013.0,Automatique,BMW,Serie 3 GT,Berline,Essence,7.0
Sousse,16 days ago,265000.0,Noir,45000.0,Avec kilométrage,2.2,2008.0,Manuelle,Mercedes-Benz,Classe C,Berline,Diesel,10.0
Mahdia,16 days ago,250000.0,Rouge,20000.0,Avec kilométrage,1.3,2009.0,Manuelle,Fiat,Punto,Compacte,Essence,5.0
Sousse,16 days ago,265000.0,Noir,45000.0,Avec kilométrage,2.2,2008.0,Manuelle,Mercedes-Benz,Classe C,Berline,Diesel,10.0
La Manouba,16 days ago,192311.0,Noir,27000.0,Avec kilométrage,1.6,2011.0,Manuelle,Kia,Cerato,Berline,Essence,6.0
Bizerte,16 days ago,267000.0,Blanc,32800.0,Nouveau,2.5,2010.0,Manuelle,Mitsubishi,L200,Autres,Diesel,10.0
Ben Arous,16 days ago,148000.0,Rouge,26000.0,Pièces manquantes,3.0,2014.0,Manuelle,Hyundai,I 20,Berline,Essence,4.0
Ariana,16 days ago,129000.0,Gris,38500.0,Avec kilométrage,1.4,2011.0,Manuelle,Volkswagen,Golf,Compacte,Essence,5.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Sfax,16 days ago,44000.0,Gris,43800.0,Avec kilométrage,1.0,2020.0,Manuelle,Renault,Clio,Berline,Essence,4.0
Mahdia,16 days ago,137000.0,Bleu,52000.0,Nouveau,1.6,2019.0,Manuelle,Volkswagen,Caddy,Monospace,Diesel,6.0
Mahdia,16 days ago,155000.0,Noir,57000.0,Nouveau,1.6,2021.0,Manuelle,Peugeot,Partner,Utilitaire,Diesel,6.0
Siliana,16 days ago,138000.0,Blanc,28500.0,Nouveau,1.2,2017.0,Manuelle,Fiat,Punto,Autres,Essence,4.0
Ben Arous,16 days ago,154000.0,Gris,32000.0,Avec kilométrage,1.2,2017.0,Manuelle,Citroen,C3,Berline,Essence,4.0
Ariana,16 days ago,125000.0,Blanc,48000.0,Avec kilométrage,1.6,2010.0,Manuelle,BMW,Serie 3,Berline,Essence,7.0
Ariana,16 days ago,91000.0,Gris,38000.0,Avec kilométrage,2.0,2015.0,Manuelle,Kia,Rio,Autres,Essence,5.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Ariana,16 days ago,150000.0,Blanc,27500.0,Avec kilométrage,3.0,2017.0,Manuelle,Fiat,Fiorino,Autres,Diesel,5.0
Jendouba,16 days ago,294000.0,Gris,15000.0,Avec kilométrage,1.2,2002.0,Manuelle,Peugeot,206,Compacte,Essence,5.0
Ben Arous,16 days ago,255000.0,Blanc,14500.0,Avec kilométrage,4.0,1999.0,Manuelle,Fiat,Punto,Berline,Essence,4.0
Ben Arous,16 days ago,255000.0,Blanc,14500.0,Avec kilométrage,4.0,1999.0,Manuelle,Fiat,Punto,Berline,Essence,4.0
Ariana,16 days ago,40000.0,Bleu,132000.0,Avec kilométrage,1.5,2021.0,Automatique,BMW,Serie 1,Compacte,Essence,8.0
Ariana,16 days ago,237000.0,Rouge,27500.0,Avec kilométrage,1.2,2010.0,Manuelle,Volkswagen,Polo,Compacte,Essence,4.0
Béja,16 days ago,240000.0,Blanc,30000.0,Avec kilométrage,1.8,2010.0,Manuelle,Audi,A4,Berline,Essence,7.0
Tunis,16 days ago,190000.0,Noir,18700.0,Nouveau,1.4,2007.0,Manuelle,Renault,Clio,Compacte,Essence,5.0
Nabeul,16 days ago,8800.0,Vert,25000.0,Avec kilométrage,1.6,1991.0,Manuelle,Suzuki,Vitara,4 x 4,Essence,8.0
Nabeul,16 days ago,278000.0,Blanc,26000.0,Avec kilométrage,1.4,2011.0,Manuelle,Peugeot,207,Autres,Diesel,6.0
Sfax,16 days ago,147000.0,Blanc,25000.0,Nouveau,1.9,2012.0,Manuelle,Citroen,Berlingo,Utilitaire,Diesel,6.0
Ariana,16 days ago,260000.0,Noir,32500.0,Avec kilométrage,1.9,2008.0,Manuelle,Volkswagen,Passat,Berline,Diesel,6.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Gafsa,16 days ago,89537.0,Noir,55000.0,Nouveau,3.0,2020.0,Manuelle,Kia,Rio,Compacte,Essence,5.0
Ariana,16 days ago,180000.0,Noir,36000.0,Avec kilométrage,1.0,2016.0,Manuelle,Ford,Focus,Berline,Essence,6.0
Mahdia,16 days ago,155000.0,Noir,57000.0,Nouveau,1.6,2021.0,Manuelle,Peugeot,Partner,Utilitaire,Diesel,6.0
Tunis,16 days ago,148000.0,Noir,53500.0,Avec kilométrage,1.8,2013.0,Manuelle,Audi,A4,Berline,Essence,7.0
Mahdia,16 days ago,137000.0,Bleu,52000.0,Nouveau,1.6,2019.0,Manuelle,Volkswagen,Caddy,Monospace,Diesel,6.0
Ariana,16 days ago,40000.0,Bleu,132000.0,Avec kilométrage,1.5,2021.0,Automatique,BMW,Serie 1,Compacte,Essence,8.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Siliana,16 days ago,48000.0,Blanc,58500.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,I 20,Compacte,Essence,5.0
Bizerte,16 days ago,271000.0,Gris,20800.0,Avec kilométrage,1.5,2010.0,Manuelle,Kia,Rio,Berline,Essence,6.0
Tunis,16 days ago,28000.0,Bleu,59000.0,Avec kilométrage,1.2,2019.0,Manuelle,Kia,Rio,Berline,Essence,5.0
Sfax,16 days ago,150000.0,Noir,85000.0,RS,2.0,2013.0,Automatique,BMW,Serie 3,Compacte,Diesel,10.0
Ariana,16 days ago,8966.0,Vert,52700.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Compacte,Essence,5.0
Siliana,16 days ago,282000.0,Noir,33000.0,Nouveau,2.2,2004.0,Automatique,Mercedes-Benz,Classe E,Berline,Diesel,9.0
Tunis,16 days ago,228000.0,Vert,27000.0,Avec kilométrage,1.6,2002.0,Manuelle,mini,Cooper,Compacte,Essence,7.0
Sfax,16 days ago,185000.0,Blanc,29000.0,Nouveau,1.3,2020.0,Manuelle,Fiat,Fiorino,Utilitaire,Diesel,5.0
Ariana,16 days ago,275000.0,Blanc,20000.0,Avec kilométrage,1.6,2008.0,Manuelle,Citroen,Berlingo,Autres,Diesel,6.0
Ariana,16 days ago,275000.0,Blanc,20000.0,Avec kilométrage,1.6,2008.0,Manuelle,Citroen,Berlingo,Autres,Diesel,6.0
Siliana,16 days ago,282000.0,Noir,33000.0,Nouveau,2.2,2004.0,Automatique,Mercedes-Benz,Classe E,Berline,Diesel,9.0
Mahdia,16 days ago,84000.0,Noir,19000.0,Nouveau,1.6,2022.0,Automatique,Dacia,Dokker,Utilitaire,Diesel,6.0
Tunis,16 days ago,160400.0,Noir,71000.0,Avec kilométrage,2.0,2014.0,Automatique,BMW,Serie 5,Berline,Diesel,10.0
Tunis,16 days ago,220000.0,Gris,17500.0,Avec kilométrage,1.2,2008.0,Manuelle,Volkswagen,Polo,Berline,Essence,4.0
Tunis,17 days ago,20000.0,Gris,17500.0,Avec kilométrage,1.2,2008.0,Manuelle,Volkswagen,Polo,Berline,Essence,4.0
Ariana,17 days ago,78000.0,Noir,106000.0,Nouveau,1.5,2022.0,Automatique,Haval,H6,Autres,Essence,8.0
Sousse,17 days ago,39000.0,Noir,42500.0,Nouveau,1.3,2022.0,Manuelle,BYD,F3,Compacte,Essence,7.0
Tunis,17 days ago,20000.0,Gris,17500.0,Avec kilométrage,1.2,2008.0,Manuelle,Volkswagen,Polo,Berline,Essence,4.0
Nabeul,17 days ago,300000.0,Blanc,25000.0,RS,1.6,2008.0,Manuelle,Citroen,Xsara,Berline,Diesel,5.0
Ben Arous,17 days ago,170000.0,Blanc,17400.0,Non dédouanné,1.2,2015.0,Manuelle,Peugeot,301,Berline,Essence,5.0
Kairouan,17 days ago,120000.0,Blanc,75500.0,Avec kilométrage,1.5,2019.0,Manuelle,Peugeot,Partner,Monospace,Diesel,5.0
Kairouan,17 days ago,70000.0,Gris,68000.0,Avec kilométrage,1.5,2020.0,Manuelle,mini,One,Compacte,Essence,7.0
Kairouan,17 days ago,70000.0,Gris,63000.0,Avec kilométrage,1.0,2020.0,Manuelle,Fiat,500C,Cabriolet,Essence,5.0
Kairouan,17 days ago,68000.0,Argent,94000.0,Avec kilométrage,1.0,2021.0,Automatique,Volkswagen,Golf,Compacte,Hybride essence,6.0
Ben Arous,17 days ago,152000.0,Noir,28200.0,Avec kilométrage,1.4,2012.0,Manuelle,Peugeot,207,Berline,Essence,5.0
Mahdia,17 days ago,156000.0,Bleu,38000.0,Avec kilométrage,1.0,2016.0,Manuelle,Ford,Focus,Berline,Essence,6.0
Ben Arous,17 days ago,170000.0,Blanc,17400.0,Non dédouanné,1.2,2015.0,Manuelle,Peugeot,301,Berline,Essence,5.0
Tunis,17 days ago,127000.0,Gris,41000.0,Avec kilométrage,1.0,2019.0,Manuelle,Seat,Ibiza,Berline,Essence,4.0
Ariana,17 days ago,40000.0,Bleu,132000.0,Avec kilométrage,1.5,2021.0,Automatique,BMW,Serie 1,Compacte,Essence,8.0
Tunis,17 days ago,95000.0,Blanc,112000.0,Avec kilométrage,1.6,2021.0,Automatique,Kia,Sportage,4 x 4,Diesel,8.0
Ariana,17 days ago,250000.0,Noir,17300.0,Avec kilométrage,1.4,2000.0,Manuelle,Volkswagen,Golf,Berline,Diesel,5.0
Tunis,17 days ago,95000.0,Noir,37000.0,Nouveau,1.2,2017.0,Manuelle,Volkswagen,Polo,Compacte,Essence,5.0
Ben Arous,17 days ago,255000.0,Blanc,49000.0,Avec kilométrage,1.6,2009.0,Automatique,Audi,Q5,4 x 4,Essence,13.0
Ariana,17 days ago,80000.0,Rouge,61000.0,Avec kilométrage,1.5,2017.0,Manuelle,Mazda,3,Berline,Essence,6.0
Tunis,17 days ago,155000.0,Gris,24300.0,Nouveau,1.2,2009.0,Manuelle,Volkswagen,Polo,Compacte,Essence,4.0
Tunis,17 days ago,149000.0,Noir,112000.0,Nouveau,1.4,2016.0,Automatique,Mercedes-Benz,Classe C,Compacte,Essence,8.0
Siliana,17 days ago,300000.0,Argent,24500.0,Avec kilométrage,1.4,2006.0,Manuelle,Opel,Astra,Compacte,Essence,5.0
Ben Arous,17 days ago,156000.0,Blanc,25000.0,Avec kilométrage,1.2,2016.0,Manuelle,Chevrolet,Spark,Compacte,Essence,5.0
Béja,17 days ago,218000.0,Noir,35000.0,Avec kilométrage,2.0,2009.0,Manuelle,Citroen,C5,Berline,Essence,6.0
Tunis,17 days ago,43000.0,Gris,41000.0,Avec kilométrage,1.0,2022.0,Manuelle,Kia,Picanto,Berline,Essence,4.0
Ben Arous,17 days ago,116000.0,Gris,65000.0,Avec kilométrage,1.2,2016.0,Manuelle,Volkswagen,Golf,Compacte,Essence,5.0
Ben Arous,17 days ago,137000.0,Noir,45500.0,Nouveau,1.4,2015.0,Manuelle,Citroen,Berlingo,Compacte,Essence,7.0
Monastir,17 days ago,156000.0,Gris,36500.0,Avec kilométrage,1.6,2018.0,Manuelle,Citroen,Berlingo,Utilitaire,Diesel,5.0
Monastir,17 days ago,203000.0,Noir,85000.0,Nouveau,2.2,2012.0,Manuelle,Ford,Ranger,4 x 4,Diesel,11.0
Gabès,17 days ago,316000.0,Gris,13000.0,Avec kilométrage,1.2,2005.0,Manuelle,Fiat,Siena,Compacte,Essence,5.0
Nabeul,17 days ago,166000.0,Rouge,34000.0,Avec kilométrage,1.6,2009.0,Manuelle,mini,Cooper,Cabriolet,Essence,7.0
Mahdia,17 days ago,59000.0,Autre,78000.0,Nouveau,1.5,2022.0,Automatique,Renault,Megane,Compacte,Diesel,6.0
Nabeul,17 days ago,400000.0,Blanc,12000.0,Avec kilométrage,2.0,1998.0,Manuelle,Toyota,Hi Ace,Compacte,Diesel,1.8
Ariana,17 days ago,90000.0,Noir,63500.0,Avec kilométrage,1.0,2019.0,Manuelle,Volkswagen,Golf,Compacte,Essence,5.0
Ariana,17 days ago,62000.0,Blanc,72000.0,Avec kilométrage,1.5,2020.0,Automatique,MG,ZS,4 x 4,Essence,7.0
Sidi Bouzid,17 days ago,145000.0,Blanc,54000.0,Avec kilométrage,1.5,2017.0,Automatique,MG,GT,4 x 4,Essence,9.0
Ariana,17 days ago,230000.0,Doré,89000.0,Nouveau,2.0,2015.0,Automatique,Ssangyong,Rexton,4 x 4,Diesel,10.0
Sousse,17 days ago,166192.0,Blanc,45000.0,Avec kilométrage,3.0,2016.0,Manuelle,Isuzu,D-MAX,Compacte,Diesel,8.0
Sousse,17 days ago,14000.0,Doré,36500.0,Avec kilométrage,1.5,2020.0,Manuelle,Geely,GK-GL,Berline,Essence,6.0
Ben Arous,17 days ago,70000.0,Blanc,140000.0,Avec kilométrage,2.4,2022.0,Automatique,Mitsubishi,L200,Pick up,Diesel,7.0
Sousse,17 days ago,29000.0,Blanc,185000.0,Avec kilométrage,2.0,2019.0,Automatique,BMW,Serie 5,Berline,Essence,10.0
Médenine,17 days ago,60000.0,Bleu,39000.0,Avec kilométrage,2.0,2006.0,Manuelle,Peugeot,307,Berline,Diesel,6.0
Monastir,17 days ago,207000.0,Noir,21000.0,Avec kilométrage,1.4,2002.0,Manuelle,Volkswagen,Golf,Autres,Essence,5.0
Nabeul,17 days ago,185000.0,Blanc,65000.0,Avec kilométrage,1.4,2012.0,Manuelle,Volkswagen,Tiguan,4 x 4,Essence,7.0
Monastir,17 days ago,180000.0,Noir,24500.0,Nouveau,1.2,2010.0,Manuelle,Citroen,C1,Compacte,Essence,4.0
Tataouine,17 days ago,184000.0,Noir,45000.0,RS,1.9,2009.0,Manuelle,Volkswagen,Passat CC,Autres,Diesel,6.0
Jendouba,17 days ago,188000.0,Camel,27500.0,Avec kilométrage,1.4,2012.0,Manuelle,Citroen,C4 Cactus,Berline,Essence,5.0
Tunis,17 days ago,143000.0,Gris,27500.0,Avec kilométrage,1.2,2019.0,Manuelle,Peugeot,301,Autres,Essence,5.0
Ariana,17 days ago,160000.0,Gris,350000.0,Nouveau,1.2,2016.0,Manuelle,Citroen,Citroen.C4 Cactus,Autres,Essence,5.0
Kasserine,17 days ago,98000.0,Blanc,36500.0,Avec kilométrage,1.4,2018.0,Manuelle,Citroen,C3,Compacte,Essence,4.0
Tunis,17 days ago,31500.0,Gris,142000.0,Avec kilométrage,1.6,2022.0,Automatique,Hyundai,Tucson,4 x 4,Essence,10.0
Mahdia,17 days ago,107000.0,Gris,125000.0,Avec kilométrage,1.4,2019.0,Manuelle,Seat,AlHambra,4 x 4,Essence,8.0
Tunis,17 days ago,230000.0,Blanc,28500.0,Avec kilométrage,1.2,2015.0,Manuelle,Renault,Symbol,Autres,Essence,5.0
